timestamp,city,pm25,pm10,no,no2,so2,nh3,co,o3,hour,day_of_week,month,season,city_season,is_weekend,pm25_24h_avg,pm10_24h_avg,aqi_category,split,is_anomaly,source_label,source_confidence,pollutant_signature
2023-01-06 04:00:00,Lahore,807.72,850.62,155.57,108.3,23.13,24.32,10681.15,0.03,4,4,1,Winter,Lahore_Winter,0,810.09625,878.98375,Hazardous,train,1,general_smog,0.473,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=808 µg/m³
2023-01-06 05:00:00,Lahore,900.64,952.67,168.09,120.64,25.99,28.12,11962.89,0.08,5,4,1,Winter,Lahore_Winter,0,822.7079166666667,891.7550000000001,Hazardous,train,1,general_smog,0.471,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=901 µg/m³
2023-01-06 06:00:00,Lahore,922.33,979.84,171.66,122.01,26.94,26.85,12496.95,0.11,6,4,1,Winter,Lahore_Winter,0,835.6079166666667,904.9874999999998,Hazardous,train,1,general_smog,0.469,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=922 µg/m³
2023-01-06 12:00:00,Lahore,860.33,967.49,321.87,127.49,33.38,41.04,14526.37,0.12,12,4,1,Winter,Lahore_Winter,0,869.0958333333334,942.8020833333334,Hazardous,train,1,general_smog,0.438,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=860 µg/m³
2023-01-06 13:00:00,Lahore,1013.7,1141.47,457.76,142.57,45.3,65.86,18371.58,0.0,13,4,1,Winter,Lahore_Winter,0,892.4629166666667,968.9391666666668,Hazardous,train,1,vehicular,0.065,High NO (5.4σ) + NO₂ (1.4σ)
2023-01-06 14:00:00,Lahore,1179.26,1331.35,565.05,159.03,57.7,93.22,21789.55,0.0,14,4,1,Winter,Lahore_Winter,0,915.3070833333336,994.1770833333334,Hazardous,train,1,mixed,0.235,High SO₂ (1.6σ); High NH₃ (1.8σ) + CO (5.1σ); High NO (6.9σ) + NO₂ (1.7σ)
2023-01-06 15:00:00,Lahore,1335.72,1508.42,650.88,178.22,69.62,119.57,24780.27,0.0,15,4,1,Winter,Lahore_Winter,0,936.67625,1017.4425,Hazardous,train,1,mixed,0.379,High SO₂ (2.2σ); High NH₃ (2.5σ) + CO (6.0σ); High NO (8.0σ) + NO₂ (2.1σ)
2023-01-06 16:00:00,Lahore,1423.59,1605.66,629.43,180.96,72.48,128.69,25207.52,0.0,16,4,1,Winter,Lahore_Winter,0,953.6687500000002,1035.7908333333332,Hazardous,train,1,mixed,0.417,High SO₂ (2.3σ); High NH₃ (2.8σ) + CO (6.2σ); High NO (7.7σ) + NO₂ (2.2σ)
2023-01-06 17:00:00,Lahore,1506.85,1673.73,579.36,172.73,66.76,123.62,24566.65,0.0,17,4,1,Winter,Lahore_Winter,0,968.2820833333334,1050.5058333333334,Hazardous,train,1,mixed,0.37,High SO₂ (2.1σ); High NH₃ (2.7σ) + CO (6.0σ); High NO (7.1σ) + NO₂ (2.0σ)
2023-01-06 18:00:00,Lahore,1591.19,1724.08,514.98,163.14,55.79,104.37,23498.54,0.0,18,4,1,Winter,Lahore_Winter,0,984.6725,1065.4266666666667,Hazardous,train,1,mixed,0.267,High SO₂ (1.5σ); High NH₃ (2.1σ) + CO (5.6σ); High NO (6.2σ) + NO₂ (1.8σ)
2023-01-06 19:00:00,Lahore,1551.87,1652.05,418.42,145.32,36.72,66.88,20721.44,0.0,19,4,1,Winter,Lahore_Winter,0,1001.5695833333332,1080.0370833333334,Hazardous,train,1,vehicular,0.083,High NO (4.9σ) + NO₂ (1.4σ)
2023-01-06 20:00:00,Lahore,1426.07,1497.49,318.29,126.12,19.79,31.41,17303.47,0.0,20,4,1,Winter,Lahore_Winter,0,1014.3870833333334,1090.618333333333,Hazardous,train,1,general_smog,0.475,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=1426 µg/m³
2023-01-06 21:00:00,Lahore,1250.11,1306.57,214.58,111.04,12.52,15.07,13885.5,0.0,21,4,1,Winter,Lahore_Winter,0,1019.4191666666666,1095.0391666666667,Hazardous,train,1,general_smog,0.477,Fine-particle smog (PM10/PM2.5=1.0); PM2.5=1250 µg/m³
2023-01-06 22:00:00,Lahore,949.57,995.91,111.76,109.67,12.87,8.99,9933.47,0.0,22,4,1,Winter,Lahore_Winter,0,1010.8820833333332,1086.9945833333334,Hazardous,train,1,general_smog,0.476,Fine-particle smog (PM10/PM2.5=1.0); PM2.5=950 µg/m³
2023-01-06 23:00:00,Lahore,794.12,828.7,78.68,100.08,11.21,7.09,8224.49,0.0,23,4,1,Winter,Lahore_Winter,0,994.8804166666667,1071.5641666666666,Hazardous,train,1,general_smog,0.478,Fine-particle smog (PM10/PM2.5=1.0); PM2.5=794 µg/m³
2023-01-07 00:00:00,Lahore,730.9,754.5,79.57,93.22,11.09,6.59,7904.05,0.0,0,5,1,Winter,Lahore_Winter,1,978.4445833333332,1055.5116666666663,Hazardous,train,1,general_smog,0.484,Fine-particle smog (PM10/PM2.5=1.0); PM2.5=731 µg/m³
2023-01-07 01:00:00,Lahore,625.19,643.75,69.74,85.68,12.04,6.52,7049.56,0.0,1,5,1,Winter,Lahore_Winter,1,969.2708333333334,1046.5825,Hazardous,train,1,general_smog,0.485,Fine-particle smog (PM10/PM2.5=1.0); PM2.5=625 µg/m³
2023-01-07 02:00:00,Lahore,546.4,568.66,59.01,79.51,13.59,10.26,6248.47,0.0,2,5,1,Winter,Lahore_Winter,1,960.3745833333332,1037.6691666666666,Hazardous,train,1,general_smog,0.48,Fine-particle smog (PM10/PM2.5=1.0); PM2.5=546 µg/m³
2023-01-07 03:00:00,Lahore,507.05,535.04,62.58,73.34,15.02,14.44,5874.63,0.02,3,5,1,Winter,Lahore_Winter,1,947.4283333333334,1024.40375,Hazardous,train,1,general_smog,0.472,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=507 µg/m³
2023-01-07 04:00:00,Lahore,472.38,504.72,64.37,66.49,15.5,16.21,5554.2,0.12,4,5,1,Winter,Lahore_Winter,1,933.4558333333332,1009.99125,Hazardous,train,1,general_smog,0.466,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=472 µg/m³
2023-01-09 15:00:00,Lahore,1008.77,1203.95,300.41,167.25,28.61,38.0,16021.73,0.0,15,0,1,Winter,Lahore_Winter,0,404.20375000000007,471.03875,Hazardous,train,1,vehicular,0.229,High NO (3.3σ) + NO₂ (1.9σ)
2023-01-09 16:00:00,Lahore,1139.79,1374.19,361.2,139.83,25.99,36.98,17517.09,0.0,16,0,1,Winter,Lahore_Winter,0,429.5120833333333,500.67875,Hazardous,train,1,vehicular,0.047,High NO (4.1σ) + NO₂ (1.3σ)
2023-01-09 17:00:00,Lahore,1183.32,1434.56,361.2,119.27,23.6,36.98,17517.09,0.0,17,0,1,Winter,Lahore_Winter,0,456.52375,532.8895833333332,Hazardous,train,1,general_smog,0.394,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=1183 µg/m³
2023-01-09 18:00:00,Lahore,1110.63,1354.47,314.71,101.45,20.27,33.44,15594.48,0.0,18,0,1,Winter,Lahore_Winter,0,482.88916666666665,564.8216666666666,Hazardous,train,1,general_smog,0.39,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=1111 µg/m³
2023-01-09 19:00:00,Lahore,964.16,1172.58,253.92,85.0,14.66,23.56,13031.01,0.0,19,0,1,Winter,Lahore_Winter,0,508.02625000000006,595.4620833333333,Hazardous,train,1,general_smog,0.392,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=964 µg/m³
2023-01-10 17:00:00,Lahore,1029.55,1213.29,296.83,123.38,30.28,54.72,14739.99,0.0,17,1,1,Winter,Lahore_Winter,0,622.4908333333334,711.2358333333333,Hazardous,train,1,general_smog,0.411,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=1030 µg/m³
2023-01-10 18:00:00,Lahore,1049.86,1228.24,275.37,100.08,22.41,35.97,14312.74,0.0,18,1,1,Winter,Lahore_Winter,0,619.9587499999999,705.97625,Hazardous,train,1,general_smog,0.415,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=1050 µg/m³
2023-01-10 19:00:00,Lahore,1004.96,1164.97,253.92,85.0,14.07,19.0,13137.82,0.0,19,1,1,Winter,Lahore_Winter,0,621.6587499999999,705.6591666666667,Hazardous,train,1,general_smog,0.42,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=1005 µg/m³
2023-01-28 21:00:00,Lahore,821.56,925.68,202.06,73.34,24.32,79.04,10574.34,0.0,21,5,1,Winter,Lahore_Winter,1,315.26708333333335,388.73875,Hazardous,train,1,crop_burning,0.055,High NH₃ (1.4σ) + CO (1.8σ)
2023-01-28 22:00:00,Lahore,858.34,944.72,182.39,76.77,23.6,83.09,10574.34,0.0,22,5,1,Winter,Lahore_Winter,1,344.74125000000004,420.2795833333333,Hazardous,train,1,crop_burning,0.094,High NH₃ (1.5σ) + CO (1.8σ)
2023-01-28 23:00:00,Lahore,860.63,932.15,157.36,78.83,21.46,76.0,10040.28,0.0,23,5,1,Winter,Lahore_Winter,1,374.6558333333333,451.79833333333335,Hazardous,train,1,crop_burning,0.026,High NH₃ (1.3σ) + CO (1.6σ)
2023-01-29 00:00:00,Lahore,782.03,838.25,108.18,75.4,16.69,51.17,8651.73,0.0,0,6,1,Winter,Lahore_Winter,1,401.6566666666667,479.8679166666666,Hazardous,train,1,general_smog,0.464,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=782 µg/m³
2023-01-30 21:00:00,Lahore,28.28,39.1,0.01,14.91,3.49,4.81,640.87,35.41,21,0,1,Winter,Lahore_Winter,0,78.04916666666666,92.40749999999998,Good,train,1,general_smog,0.309,Fine-particle smog (PM10/PM2.5=1.4); PM2.5=28 µg/m³
2023-01-30 22:00:00,Lahore,29.49,41.37,0.02,14.74,3.31,4.69,680.92,34.69,22,0,1,Winter,Lahore_Winter,0,74.18875,88.86208333333333,Good,train,1,general_smog,0.299,Fine-particle smog (PM10/PM2.5=1.4); PM2.5=29 µg/m³
2023-01-30 23:00:00,Lahore,36.81,52.41,0.06,17.14,3.64,5.57,794.41,26.46,23,0,1,Winter,Lahore_Winter,0,70.7725,85.93583333333333,Good,train,1,general_smog,0.288,Fine-particle smog (PM10/PM2.5=1.4); PM2.5=37 µg/m³
2023-01-31 00:00:00,Lahore,45.97,66.23,0.27,20.56,4.47,7.54,934.6,17.52,0,1,1,Winter,Lahore_Winter,0,68.35625,84.26291666666667,Good,train,1,general_smog,0.28,Fine-particle smog (PM10/PM2.5=1.4); PM2.5=46 µg/m³
2023-02-13 17:00:00,Lahore,824.1,996.46,307.56,102.82,56.27,116.53,13244.63,0.0,17,0,2,Winter,Lahore_Winter,0,154.81791666666666,200.2333333333333,Hazardous,train,1,mixed,0.309,High SO₂ (1.6σ); High NH₃ (2.4σ) + CO (2.6σ)
2023-02-13 18:00:00,Lahore,1008.53,1223.94,393.39,128.87,63.9,145.91,16448.97,0.0,18,0,2,Winter,Lahore_Winter,0,193.61916666666664,246.71541666666667,Hazardous,train,1,mixed,0.444,High SO₂ (1.9σ); High NH₃ (3.3σ) + CO (3.5σ)
2023-02-13 19:00:00,Lahore,909.39,1136.82,361.2,132.98,54.84,143.89,15167.24,0.0,19,0,2,Winter,Lahore_Winter,0,228.75458333333333,290.2916666666667,Hazardous,train,1,mixed,0.281,High SO₂ (1.5σ); High NH₃ (3.2σ) + CO (3.2σ); High NO (4.1σ) + NO₂ (1.2σ)
2023-02-17 03:00:00,Lahore,910.25,1002.24,125.17,61.69,16.69,21.28,8117.68,0.57,3,4,2,Winter,Lahore_Winter,0,533.9545833333333,623.5616666666667,Hazardous,train,1,general_smog,0.449,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=910 µg/m³
2023-02-17 06:00:00,Lahore,976.12,1075.8,37.1,211.12,29.33,57.76,9719.85,125.89,6,4,2,Winter,Lahore_Winter,0,581.8737500000001,672.3216666666666,Hazardous,train,1,general_smog,0.449,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=976 µg/m³
2023-02-18 02:00:00,Lahore,808.61,920.4,30.85,37.7,8.94,18.24,4646.3,0.04,2,5,2,Winter,Lahore_Winter,1,650.2641666666667,751.3595833333333,Hazardous,train,1,general_smog,0.431,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=809 µg/m³
2023-02-18 03:00:00,Lahore,940.72,1060.65,90.3,45.24,12.04,17.99,6729.13,0.46,3,5,2,Winter,Lahore_Winter,1,651.5337499999999,753.7933333333334,Hazardous,train,1,general_smog,0.436,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=941 µg/m³
2023-02-18 04:00:00,Lahore,949.73,1056.4,107.29,74.03,14.07,19.51,7797.24,5.5,4,5,2,Winter,Lahore_Winter,1,657.5649999999999,761.3000000000001,Hazardous,train,1,general_smog,0.444,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=950 µg/m³
2023-02-18 05:00:00,Lahore,976.07,1081.81,75.1,131.61,16.93,29.89,8438.11,27.89,5,5,2,Winter,Lahore_Winter,1,662.2895833333333,766.9516666666667,Hazardous,train,1,general_smog,0.446,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=976 µg/m³
2023-02-18 06:00:00,Lahore,1029.22,1134.26,29.06,164.51,19.55,32.42,8651.73,123.02,6,5,2,Winter,Lahore_Winter,1,664.5020833333333,769.3875000000002,Hazardous,train,1,general_smog,0.449,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=1029 µg/m³
2023-03-07 03:00:00,Lahore,432.88,517.7,150.2,43.18,20.98,65.86,6782.53,1.02,3,1,3,Spring,Lahore_Spring,0,218.5254166666667,270.45125,Hazardous,train,1,crop_burning,0.03,High NH₃ (1.3σ) + CO (2.6σ)
2023-03-07 04:00:00,Lahore,447.51,532.85,150.2,71.97,23.84,69.92,7370.0,5.99,4,1,3,Spring,Lahore_Spring,0,228.1208333333333,281.5829166666667,Hazardous,train,1,crop_burning,0.081,High NH₃ (1.4σ) + CO (2.9σ)
2023-03-07 05:00:00,Lahore,528.31,621.45,111.76,156.28,27.89,67.89,8331.3,28.97,5,1,3,Spring,Lahore_Spring,0,240.00291666666664,294.9379166666667,Hazardous,train,1,mixed,0.314,High NH₃ (1.4σ) + CO (3.4σ); High NO (3.1σ) + NO₂ (2.6σ)
2023-03-07 06:00:00,Lahore,694.73,796.54,47.39,246.76,32.42,57.76,9719.85,137.33,6,1,3,Spring,Lahore_Spring,0,257.7366666666666,314.21541666666667,Hazardous,train,1,industrial,0.045,High SO₂ (1.3σ)
2023-03-08 15:00:00,Lahore,509.83,651.34,223.52,183.7,57.22,110.45,11856.08,0.0,15,2,3,Spring,Lahore_Spring,0,188.745,237.66416666666663,Hazardous,train,1,mixed,0.602,High SO₂ (3.5σ); High NH₃ (2.9σ) + CO (5.3σ); High NO (6.7σ) + NO₂ (3.3σ)
2023-03-08 16:00:00,Lahore,690.56,873.22,275.37,189.19,62.94,162.12,14312.74,0.0,16,2,3,Spring,Lahore_Spring,0,211.28666666666663,266.1770833333333,Hazardous,train,1,mixed,0.76,High SO₂ (4.0σ); High NH₃ (4.9σ) + CO (6.6σ); High NO (8.3σ) + NO₂ (3.4σ)
2023-03-08 17:00:00,Lahore,816.81,1020.19,278.95,178.22,56.74,184.42,15167.24,0.0,17,2,3,Spring,Lahore_Spring,0,239.85291666666663,301.4904166666667,Hazardous,train,1,mixed,0.695,High SO₂ (3.5σ); High NH₃ (5.7σ) + CO (7.0σ); High NO (8.5σ) + NO₂ (3.1σ)
2023-03-08 18:00:00,Lahore,809.68,992.69,236.03,149.43,42.44,180.36,13565.06,0.0,18,2,3,Spring,Lahore_Spring,0,268.6954166666667,336.32625,Hazardous,train,1,mixed,0.537,High SO₂ (2.2σ); High NH₃ (5.5σ) + CO (6.2σ); High NO (7.1σ) + NO₂ (2.5σ)
2023-03-08 19:00:00,Lahore,634.93,765.67,155.57,115.16,26.23,147.94,9826.66,0.0,19,2,3,Spring,Lahore_Spring,0,290.78791666666666,362.47875,Hazardous,train,1,mixed,0.514,High NH₃ (4.3σ) + CO (4.2σ); High NO (4.5σ) + NO₂ (1.7σ)
2023-03-08 20:00:00,Lahore,491.31,597.6,108.18,78.83,14.66,103.35,6942.75,0.0,20,2,3,Spring,Lahore_Spring,0,307.04625,381.97,Hazardous,train,1,crop_burning,0.48,High NH₃ (2.7σ) + CO (2.6σ)
2023-03-08 21:00:00,Lahore,397.41,486.82,73.31,54.15,10.01,68.9,5020.14,0.0,21,2,3,Spring,Lahore_Spring,0,319.30875,396.8154166666666,Hazardous,train,1,crop_burning,0.068,High NH₃ (1.4σ) + CO (1.6σ)
2023-03-08 22:00:00,Lahore,357.93,439.71,58.11,42.16,8.94,50.16,4165.65,0.0,22,2,3,Spring,Lahore_Spring,0,329.5025,409.11875,Hazardous,train,1,general_smog,0.386,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=358 µg/m³
2023-03-08 23:00:00,Lahore,336.2,412.1,49.17,34.96,8.46,41.04,3738.4,0.0,23,2,3,Spring,Lahore_Spring,0,338.1725,419.37000000000006,Hazardous,train,1,general_smog,0.387,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=336 µg/m³
2023-03-09 00:00:00,Lahore,308.57,374.81,43.36,29.13,7.87,34.96,3311.16,0.0,0,3,3,Spring,Lahore_Spring,0,345.1725,427.3183333333333,Hazardous,train,1,general_smog,0.393,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=309 µg/m³
2023-03-09 01:00:00,Lahore,280.38,336.26,42.02,23.65,7.87,31.92,3044.13,0.0,1,3,3,Spring,Lahore_Spring,0,350.3958333333333,432.8058333333333,Hazardous,train,1,general_smog,0.4,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=280 µg/m³
2023-03-09 02:00:00,Lahore,309.47,369.36,71.53,22.96,12.04,41.54,3952.03,0.02,2,3,3,Spring,Lahore_Spring,0,354.5008333333333,436.67250000000007,Hazardous,train,1,general_smog,0.403,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=309 µg/m³
2023-03-09 03:00:00,Lahore,375.49,445.57,130.53,30.85,16.93,56.74,5767.82,0.74,3,3,3,Spring,Lahore_Spring,0,357.69208333333336,439.2741666666668,Hazardous,train,1,general_smog,0.407,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=375 µg/m³
2023-03-09 06:00:00,Lahore,316.97,362.79,12.07,83.63,23.6,52.18,3952.03,163.08,6,3,3,Spring,Lahore_Spring,0,361.5920833333333,441.3966666666667,Hazardous,train,1,general_smog,0.428,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=317 µg/m³
2023-03-09 14:00:00,Lahore,299.97,363.66,0.19,150.8,47.21,47.12,4058.84,38.98,14,3,3,Spring,Lahore_Spring,0,367.8770833333333,445.6475,Hazardous,train,1,industrial,0.478,High SO₂ (2.6σ)
2023-03-09 15:00:00,Lahore,336.41,412.32,3.8,152.17,32.9,56.24,4592.9,5.14,15,3,3,Spring,Lahore_Spring,0,360.65125,435.6883333333333,Hazardous,train,1,industrial,0.059,High SO₂ (1.4σ)
2023-03-09 16:00:00,Lahore,393.6,484.06,16.32,148.06,27.18,65.86,5393.98,0.5,16,3,3,Spring,Lahore_Spring,0,348.27791666666667,419.47333333333336,Hazardous,train,1,crop_burning,0.03,High NH₃ (1.3σ) + CO (1.8σ)
2023-03-09 17:00:00,Lahore,468.09,575.2,38.89,148.06,28.13,79.04,6515.5,0.0,17,3,3,Spring,Lahore_Spring,0,333.74791666666664,400.9320833333333,Hazardous,train,1,crop_burning,0.194,High NH₃ (1.8σ) + CO (2.4σ)
2023-03-09 18:00:00,Lahore,515.97,634.26,58.11,152.17,30.52,92.21,7263.18,0.0,18,3,3,Spring,Lahore_Spring,0,321.51,385.9975,Hazardous,train,1,mixed,0.274,High NH₃ (2.3σ) + CO (2.8σ); High NO (1.4σ) + NO₂ (2.5σ)
2023-03-09 19:00:00,Lahore,511.03,630.13,65.27,161.77,30.28,97.27,7263.18,0.0,19,3,3,Spring,Lahore_Spring,0,316.3475,380.3500000000001,Hazardous,train,1,mixed,0.319,High NH₃ (2.5σ) + CO (2.8σ); High NO (1.7σ) + NO₂ (2.8σ)
2023-03-09 20:00:00,Lahore,484.02,601.96,59.9,156.28,22.89,84.1,6835.94,0.0,20,3,3,Spring,Lahore_Spring,0,316.04375,380.5316666666667,Hazardous,train,1,mixed,0.244,High NH₃ (2.0σ) + CO (2.6σ); High NO (1.5σ) + NO₂ (2.6σ)
2023-03-09 21:00:00,Lahore,484.1,603.67,50.07,137.09,15.97,71.94,6355.29,0.0,21,3,3,Spring,Lahore_Spring,0,319.6558333333333,385.4004166666667,Hazardous,train,1,crop_burning,0.106,High NH₃ (1.5σ) + CO (2.3σ)
2023-03-09 22:00:00,Lahore,481.22,599.5,38.89,111.04,11.8,67.89,5714.42,0.0,22,3,3,Spring,Lahore_Spring,0,324.79291666666666,392.0583333333333,Hazardous,train,1,crop_burning,0.056,High NH₃ (1.4σ) + CO (2.0σ)
2023-03-09 23:00:00,Lahore,492.46,605.15,38.89,89.11,10.25,59.78,5447.39,0.0,23,3,3,Spring,Lahore_Spring,0,331.30375,400.10208333333327,Hazardous,train,1,general_smog,0.386,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=492 µg/m³
2023-03-10 00:00:00,Lahore,528.78,631.35,49.62,75.4,10.13,52.18,5767.82,0.0,0,4,3,Spring,Lahore_Spring,0,340.4791666666667,410.79125,Hazardous,train,1,general_smog,0.403,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=529 µg/m³
2023-03-10 01:00:00,Lahore,580.22,671.73,65.27,66.49,10.97,53.2,6301.88,0.0,1,4,3,Spring,Lahore_Spring,0,352.9725,424.76916666666665,Hazardous,train,1,general_smog,0.421,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=580 µg/m³
2023-03-10 02:00:00,Lahore,663.18,759.34,114.44,58.95,15.26,58.26,7797.24,0.03,2,4,3,Spring,Lahore_Spring,0,367.7104166666666,441.01833333333326,Hazardous,train,1,general_smog,0.428,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=663 µg/m³
2023-03-10 03:00:00,Lahore,744.58,850.06,205.64,64.43,20.74,63.33,10360.72,0.98,3,4,3,Spring,Lahore_Spring,0,383.0891666666666,457.87208333333336,Hazardous,train,1,general_smog,0.429,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=745 µg/m³
2023-03-10 04:00:00,Lahore,623.66,706.44,148.42,128.87,25.27,62.82,9506.23,10.46,4,4,3,Spring,Lahore_Spring,0,398.39875,474.92541666666665,Hazardous,train,1,vehicular,0.261,High NO (4.3σ) + NO₂ (2.0σ)
2023-03-10 05:00:00,Lahore,668.01,757.89,99.24,224.83,28.61,57.25,10467.53,47.92,5,4,3,Spring,Lahore_Spring,0,414.9645833333333,493.47291666666666,Hazardous,train,1,vehicular,0.515,High NO (2.7σ) + NO₂ (4.2σ)
2023-03-10 06:00:00,Lahore,713.56,807.04,31.29,233.05,29.33,46.61,9826.66,191.69,6,4,3,Spring,Lahore_Spring,0,431.48916666666673,511.98333333333335,Hazardous,train,1,general_smog,0.434,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=714 µg/m³
2023-03-10 07:00:00,Lahore,146.95,172.45,2.04,22.62,46.73,17.48,1455.31,243.19,7,4,3,Spring,Lahore_Spring,0,431.55375,512.17875,Unhealthy,train,1,industrial,0.464,High SO₂ (2.6σ)
2023-03-10 08:00:00,Lahore,99.18,119.33,0.94,10.2,37.67,15.96,854.49,234.6,8,4,3,Spring,Lahore_Spring,0,429.64416666666665,510.1670833333333,Moderate,train,1,industrial,0.199,High SO₂ (1.8σ)
2023-03-10 09:00:00,Lahore,82.38,99.8,0.8,8.74,32.9,16.21,734.33,226.02,9,4,3,Spring,Lahore_Spring,0,426.2404166666666,506.4895833333333,Moderate,train,1,industrial,0.059,High SO₂ (1.4σ)
2023-03-10 10:00:00,Lahore,92.6,112.17,1.63,18.68,31.47,19.51,934.6,223.16,10,4,3,Spring,Lahore_Spring,0,421.78,501.5925,Moderate,train,1,industrial,0.017,High SO₂ (1.3σ)
2023-03-10 11:00:00,Lahore,113.03,137.26,2.85,35.64,33.86,23.81,1295.09,214.58,11,4,3,Spring,Lahore_Spring,0,417.03041666666667,496.2808333333333,Unhealthy,train,1,industrial,0.087,High SO₂ (1.5σ)
2023-03-10 13:00:00,Lahore,184.64,231.22,13.75,160.4,38.15,42.56,3738.4,64.37,13,4,3,Spring,Lahore_Spring,0,409.8054166666666,488.41125000000005,Hazardous,train,1,industrial,0.213,High SO₂ (1.8σ)
2023-03-10 14:00:00,Lahore,280.4,355.97,63.48,224.83,43.39,65.86,6462.1,0.53,14,4,3,Spring,Lahore_Spring,0,408.99,488.09083333333336,Hazardous,train,1,mixed,0.224,High SO₂ (2.3σ); High NH₃ (1.3σ) + CO (2.4σ); High NO (1.6σ) + NO₂ (4.2σ)
2023-03-10 15:00:00,Lahore,376.36,477.66,111.76,238.54,49.11,94.23,8438.11,0.0,15,4,3,Spring,Lahore_Spring,0,410.6545833333334,490.8133333333333,Hazardous,train,1,mixed,0.482,High SO₂ (2.8σ); High NH₃ (2.3σ) + CO (3.4σ); High NO (3.1σ) + NO₂ (4.6σ)
2023-03-10 16:00:00,Lahore,452.66,569.43,132.32,241.28,51.5,118.55,9506.23,0.0,16,4,3,Spring,Lahore_Spring,0,413.1154166666667,494.3704166666666,Hazardous,train,1,mixed,0.631,High SO₂ (3.0σ); High NH₃ (3.2σ) + CO (4.0σ); High NO (3.8σ) + NO₂ (4.6σ)
2023-03-10 17:00:00,Lahore,507.84,632.07,123.38,233.05,49.59,126.66,9613.04,0.0,17,4,3,Spring,Lahore_Spring,0,414.7716666666667,496.74,Hazardous,train,1,mixed,0.62,High SO₂ (2.8σ); High NH₃ (3.6σ) + CO (4.1σ); High NO (3.5σ) + NO₂ (4.4σ)
2023-03-10 18:00:00,Lahore,530.47,653.54,101.03,216.6,43.39,122.61,8972.17,0.0,18,4,3,Spring,Lahore_Spring,0,415.3758333333333,497.54333333333335,Hazardous,train,1,mixed,0.504,High SO₂ (2.3σ); High NH₃ (3.4σ) + CO (3.7σ); High NO (2.8σ) + NO₂ (4.1σ)
2023-03-10 19:00:00,Lahore,509.52,622.81,79.57,186.44,31.47,102.34,7797.24,0.0,19,4,3,Spring,Lahore_Spring,0,415.3129166666667,497.2383333333333,Hazardous,train,1,mixed,0.299,High SO₂ (1.3σ); High NH₃ (2.6σ) + CO (3.1σ); High NO (2.1σ) + NO₂ (3.3σ)
2023-03-10 20:00:00,Lahore,483.09,586.3,63.48,149.43,18.84,72.96,6622.31,0.0,20,4,3,Spring,Lahore_Spring,0,415.2741666666666,496.5858333333333,Hazardous,train,1,mixed,0.216,High NH₃ (1.6σ) + CO (2.5σ); High NO (1.6σ) + NO₂ (2.5σ)
2023-03-10 21:00:00,Lahore,459.79,554.62,42.47,120.64,11.21,52.69,5554.2,0.0,21,4,3,Spring,Lahore_Spring,0,414.26125,494.5420833333333,Hazardous,train,1,general_smog,0.397,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=460 µg/m³
2023-03-10 22:00:00,Lahore,433.74,521.59,27.94,94.59,7.87,44.08,4699.71,0.0,22,4,3,Spring,Lahore_Spring,0,412.2829166666666,491.29583333333335,Hazardous,train,1,general_smog,0.399,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=434 µg/m³
2023-03-10 23:00:00,Lahore,435.21,516.3,26.6,76.09,7.27,41.54,4432.68,0.0,23,4,3,Spring,Lahore_Spring,0,409.8975,487.59375,Hazardous,train,1,general_smog,0.407,Fine-particle smog (PM10/PM2.5=1.2); PM2.5=435 µg/m³
